,0
2007-11-29,5864.594942779184
2007-11-30,5605.073809069835
2007-12-03,5235.906999790105
2007-12-04,4519.848021460709
2007-12-05,3754.619324733839
2007-12-06,3073.3876546315314
2007-12-07,2902.134319095544
2007-12-10,2227.593294033412
2007-12-11,1598.6028617961001
2007-12-12,1872.3358473906608
2007-12-13,2429.9297721025005
2007-12-14,2954.1348390471594
2007-12-17,2538.899216945526
2007-12-18,2890.7667173680375
2007-12-19,2483.7455890304605
2007-12-20,2173.220869702833
2007-12-21,965.806653360459
2007-12-24,439.4715608797557
2007-12-25,311.6848869805484
2007-12-26,426.56745337911735
2007-12-27,255.62952772559223
2007-12-28,402.1796951509524
2008-01-02,666.0889735169665
2008-01-03,614.4349352726782
2008-01-04,56.02046389072811
2008-01-07,139.15202195073843
2008-01-08,387.34449336603944
2008-01-09,375.1551372595374
2008-01-10,230.40248405258492
2008-01-11,260.88434565987757
2008-01-14,275.8924972492436
2008-01-15,555.488980641223
2008-01-16,1191.8664821936286
2008-01-17,2548.0701142788666
2008-01-18,2257.525083612039
2008-01-21,3356.9553233906727
2008-01-22,5423.234887191835
2008-01-23,5431.13309293737
2008-01-24,4804.941553277483
2008-01-25,4629.274563419868
2008-01-28,5983.571732049285
2008-01-29,6090.115804037342
2008-01-30,6410.5106053838535
2008-01-31,6205.701959844431
2008-02-01,7145.588443563234
2008-02-04,5951.21632368481
2008-02-05,5213.632847820638
2008-02-13,5735.404660486091
2008-02-14,5445.077511357077
2008-02-15,5861.667011645768
2008-02-18,5392.459119976467
2008-02-19,5243.537088884776
2008-02-20,5162.42030694431
2008-02-21,5241.303509734434
2008-02-22,5173.198164215963
2008-02-25,5816.500571424163
2008-02-26,6160.280142383867
2008-02-27,3708.219178082192
2008-02-28,3079.496112289203
2008-02-29,3013.859436534384
2008-03-03,2803.9681732675785
2008-03-04,2537.559103157252
2008-03-05,3021.597022160813
2008-03-06,2702.3506221984
2008-03-07,2670.0607996856456
2008-03-10,3600.955881253753
2008-03-11,3966.5228004160113
2008-03-12,3932.5031659829274
2008-03-13,4999.412718175199
2008-03-14,5067.00351728424
2008-03-17,5571.211658505229
2008-03-18,6889.392408901912
2008-03-19,6437.270826615185
2008-03-20,7471.890556294701
2008-03-21,5212.221861994587
2008-03-24,5835.7738679844815
2008-03-25,6281.627594753692
2008-03-26,5812.9891472729
2008-03-27,7046.953648033983
2008-03-28,7388.228585283937
2008-03-31,6793.304267003132
2008-04-01,7713.743045858049
2008-04-02,7883.875370999827
2008-04-03,7262.971329278888
2008-04-07,6459.737569540828
2008-04-08,5227.014164200929
2008-04-09,5995.906798793135
2008-04-10,6415.068618717786
2008-04-11,5588.18897822863
2008-04-14,5563.803516705841
2008-04-15,5645.542427497314
2008-04-16,5009.9206852630905
2008-04-17,5092.093411829207
2008-04-18,5891.210985941231
2008-04-21,5927.317346978735
2008-04-22,6575.587087341887
2008-04-23,5799.417807772136
2008-04-24,1502.3338903935937
2008-04-25,957.3478443414474
2008-04-28,1198.664913186065
2008-04-29,1256.6795958116231
2008-04-30,509.7301526526963
2008-05-05,345.7404139258813
2008-05-06,471.7631958928317
2008-05-07,1298.0105888015435
2008-05-08,1738.9699983956377
2008-05-09,1502.7274185785366
2008-05-12,1748.1148724530728
2008-05-13,1856.8907428204718
2008-05-14,1525.1885127546936
2008-05-15,830.9000481309191
2008-05-16,1261.832183539228
2008-05-19,1413.364351034815
2008-05-20,2466.0677041553026
2008-05-21,3086.1543398042695
2008-05-22,2165.9714423231203
2008-05-23,2438.312209209049
2008-05-26,3030.7235681052493
2008-05-27,3255.655382640786
2008-05-28,3092.8124498636303
2008-05-29,2719.6374137654434
2008-05-30,2798.9732071233757
2008-06-02,2720.0385047328764
2008-06-03,2651.7728220760478
2008-06-04,3164.8219280752714
2008-06-05,3147.439088377348
2008-06-06,3015.835089167411
2008-06-10,5196.092273606013
2008-06-11,5584.877231535777
2008-06-12,6337.39841820694
2008-06-13,6619.869235539214
2008-06-16,7058.669944843944
2008-06-17,7162.775865671149
2008-06-18,7350.501577889087
2008-06-19,7158.5844983409925
2008-06-20,6848.760545880845
2008-06-23,6457.4715078713
2008-06-24,6433.617364269678
2008-06-25,5833.743179674707
2008-06-26,5254.847276788039
2008-06-27,6365.424784035088
2008-06-30,6623.714770090667
2008-07-01,7045.692563169373
2008-07-02,7192.1957541847705
2008-07-03,7724.832059434468
2008-07-04,6818.349084706954
2008-07-07,6143.218322427125
2008-07-08,5419.809637120763
2008-07-09,3403.224748681338
2008-07-10,1776.0407079180573
2008-07-11,1895.1971735578904
2008-07-14,1344.2151230533866
2008-07-15,1558.773599112851
2008-07-16,2722.129430609364
2008-07-17,2521.494188354802
2008-07-18,2626.637733937543
2008-07-21,1636.8294371042248
2008-07-22,757.5178455213157
2008-07-23,753.9022550954
2008-07-24,568.0609072032917
2008-07-25,538.8262760451671
2008-07-28,24.427343379149537
2008-07-29,607.1494156494414
2008-07-30,664.4237399128939
2008-07-31,1164.3007369781492
2008-08-01,1706.3798677112131
2008-08-04,1530.7108876654065
2008-08-05,2093.2674083801394
2008-08-06,2154.2837937569943
2008-08-07,2024.4550623503628
2008-08-08,3016.413095827949
2008-08-11,4494.63118176369
2008-08-12,4732.252062464704
2008-08-13,5357.072322260763
2008-08-14,4946.075525464623
2008-08-15,4888.251016608946
2008-08-18,5882.915769658775
2008-08-19,6240.15891339844
2008-08-20,6010.524892619058
2008-08-21,4716.857508346073
2008-08-22,5434.047819620812
2008-08-25,5223.965970900546
2008-08-26,5796.6990109513
2008-08-27,5971.004544839995
2008-08-28,5736.274479215416
2008-08-29,5194.487898335474
2008-09-01,5080.075745870447
2008-09-02,5369.08145555679
2008-09-03,5486.2968886304125
2008-09-04,5233.865432402374
2008-09-05,5781.7965592802875
2008-09-08,6486.310898059408
2008-09-09,5563.388420201087
2008-09-10,4607.545210485854
2008-09-11,4999.738376890226
2008-09-12,5073.878341228982
2008-09-16,6159.412998241085
2008-09-17,6783.806736996323
2008-09-18,8237.022487512526
2008-09-19,5327.089261780082
2008-09-22,3860.2288598464834
2008-09-23,2888.844710618523
2008-09-24,3626.8993268524027
2008-09-25,2182.4356904756914
2008-09-26,1691.136624280074
2008-10-06,2620.070826349414
2008-10-07,3876.167311497306
2008-10-08,4050.2085722567354
2008-10-09,3226.8067990138843
2008-10-10,4439.091713973228
2008-10-13,4851.960835373156
2008-10-14,3749.023488359979
2008-10-15,4440.13332638925
2008-10-16,5242.174886724649
2008-10-17,5227.852716004375
2008-10-20,5379.928128743292
2008-10-21,4531.144211238998
2008-10-22,5335.789802614447
2008-10-23,6195.120045830946
2008-10-24,6231.316077287641
2008-10-27,7584.500807249623
2008-10-28,8322.353002447788
2008-10-29,7614.056559554189
2008-10-30,7726.0298942763375
2008-10-31,7584.631008801624
2008-11-03,7826.936097078276
2008-11-04,7785.559608183858
2008-11-05,5930.268435668003
2008-11-06,6114.274494404084
2008-11-07,6429.833665254832
2008-11-10,5003.365964489075
2008-11-11,4181.36938655297
2008-11-12,4543.771563210008
2008-11-13,2555.401349773785
2008-11-14,861.6393840306896
2008-11-17,263.6201205293614
2008-11-18,1946.5212593827791
2008-11-19,2036.0318457785552
2008-11-20,953.8889356206611
2008-11-21,1897.6838084305202
2008-11-24,1894.863408527505
2008-11-25,2416.9342747861187
2008-11-26,2194.1226824477108
2008-11-27,1551.5168308601228
2008-11-28,2444.841389615981
2008-12-01,2714.857569804899
2008-12-02,2589.720879371002
2008-12-03,1752.3589923750235
2008-12-04,531.274276468463
2008-12-05,672.1458295191956
2008-12-08,160.6023931757374
2008-12-09,912.2369416928062
2008-12-10,1359.644320891864
2008-12-11,1028.7656430737297
2008-12-12,2406.2605616036026
2008-12-15,2344.997310509956
2008-12-16,2755.275446621954
2008-12-17,1841.4676523370008
2008-12-18,2024.9717960557314
2008-12-19,1480.171556143701
2008-12-22,1933.8623457113354
2008-12-23,2935.9234947186023
2008-12-24,3568.9770893529526
2008-12-25,3833.165934395485
2008-12-26,3721.2069860098904
2008-12-29,4075.077233585779
2008-12-30,3909.8521018483693
2008-12-31,4084.502349138649
2009-01-05,3665.5131213793047
2009-01-06,3267.3733916611523
2009-01-07,2574.0561794008863
2009-01-08,3406.036834113206
2009-01-09,3221.8186664889527
2009-01-12,2688.677879744087
2009-01-13,3050.8351909214603
2009-01-14,2293.238116491856
2009-01-15,1694.7110020084815
2009-01-16,1302.2390835379003
2009-01-19,747.7497582384882
2009-01-20,897.8650598824687
2009-01-21,831.9571524213355
2009-01-22,535.7435096332663
2009-01-23,222.17003053214114
2009-02-02,313.7247090576805
2009-02-03,100.6576298483425
2009-02-04,4.351841554287026
2009-02-05,345.02071833038286
2009-02-06,67.63716104289382
2009-02-09,198.20740553153942
2009-02-10,290.4678407385145
2009-02-11,163.955005402395
2009-02-12,978.4666716686024
2009-02-13,392.048689419586
2009-02-16,135.71294190084123
2009-02-17,884.9142354493486
2009-02-18,2278.132657549165
2009-02-19,2474.040253837939
2009-02-20,2276.2477223699902
2009-02-23,2106.60355624437
2009-02-24,2438.85479716003
2009-02-25,3075.58590068486
2009-02-26,3581.3768404297657
2009-02-27,4051.7309988062057
2009-03-02,4201.646176723147
2009-03-03,4402.328942132489
2009-03-04,3904.7060548306704
2009-03-05,2687.4149161203864
2009-03-06,2710.285462961022
2009-03-09,3404.192933587452
2009-03-10,3759.691708379585
2009-03-11,3194.462479318073
2009-03-12,3786.583450269126
2009-03-13,3297.0029530651127
2009-03-16,3502.712212285586
2009-03-17,2960.227867719434
2009-03-18,2082.97903533206
2009-03-19,707.0698185816402
2009-03-20,307.94942275976
2009-03-23,123.8709677419362
2009-03-24,410.0132221318145
2009-03-25,868.5923515052851
2009-03-26,1077.8580146460506
2009-03-27,246.2373405359081
2009-03-30,404.51477130003286
2009-03-31,1026.6610099007437
2009-04-01,0.0
2009-04-02,1.3652046565849105
2009-04-03,485.912383693358
2009-04-07,473.52541984857254
2009-04-08,1221.2810491717487
2009-04-09,1401.075989730673
2009-04-10,653.9335764394189
2009-04-13,48.8638942011602
2009-04-14,199.08360237419524
2009-04-15,341.92452845195805
2009-04-16,533.6029012641926
2009-04-17,713.2012240691652
2009-04-20,531.242870741128
2009-04-21,504.33852277823064
2009-04-22,1156.155566892977
2009-04-23,1475.3345630077306
2009-04-24,1206.0751147914139
2009-04-27,1824.1827243828743
2009-04-28,2069.3065421294273
2009-04-29,1796.8682547780686
2009-04-30,1021.2315058278691
2009-05-04,728.4251010556873
2009-05-05,291.45311414858946
2009-05-06,288.659633821284
2009-05-07,528.3065096549929
2009-05-08,431.2589008161922
2009-05-11,754.3390935989627
2009-05-12,990.0275480011629
2009-05-13,430.451688968327
2009-05-14,408.9120995809246
2009-05-15,266.69034225071397
2009-05-18,649.2147388066721
2009-05-19,210.94274837650383
2009-05-20,330.6037939975001
2009-05-21,914.1407546958678
2009-05-22,1141.1091007442506
2009-05-25,1588.4426703475065
2009-05-26,1059.1856148924696
2009-05-27,982.1864915782234
2009-06-01,135.97955643431484
2009-06-02,284.4011914843938
2009-06-03,236.3256724001978
2009-06-04,272.95014982293856
2009-06-05,360.79400544567636
2009-06-08,590.8702305432018
2009-06-09,668.2448111614831
2009-06-10,74.01051163788577
2009-06-11,264.8740523703228
2009-06-12,960.7151492739029
2009-06-15,901.8305431891606
2009-06-16,625.0088895842534
2009-06-17,726.0301250231172
2009-06-18,22.822690446818577
2009-06-19,144.90524888332482
2009-06-22,170.035544737759
2009-06-23,606.811764584203
2009-06-24,209.85530430225742
2009-06-25,179.69534821739495
2009-06-26,206.38116362395348
2009-06-29,123.97201842689091
2009-06-30,368.81462951319446
2009-07-01,425.70197851591075
2009-07-02,0.0
2009-07-03,61.86157895256716
2009-07-06,13.391644131614395
2009-07-07,392.4291353859669
2009-07-08,1029.9941954994272
2009-07-09,520.0960789155521
2009-07-10,238.0960000512052
2009-07-13,465.53528397108073
2009-07-14,347.6393613650841
2009-07-15,0.0
2009-07-16,316.003950438816
2009-07-17,478.53896073550266
2009-07-20,157.67484897671693
2009-07-21,624.3302896811957
2009-07-22,626.5283132916306
2009-07-23,107.96401199600233
2009-07-24,330.6158336722764
2009-07-27,12.700875146547105
2009-07-28,365.92396748119273
2009-07-29,2272.1528570430255
2009-07-30,1909.2862633650925
2009-07-31,878.7765845931686
2009-08-03,313.3371380651804
2009-08-04,623.7076192585218
2009-08-05,791.0880012424115
2009-08-06,1445.1656691907936
2009-08-07,2010.3764333023705
2009-08-10,2381.7193013738433
2009-08-11,2194.9262462217193
2009-08-12,3214.3072839225697
2009-08-13,3597.7291486320555
2009-08-14,3777.361084348783
2009-08-17,5260.57559294932
2009-08-18,5608.105581934422
2009-08-19,6175.041916994286
2009-08-20,5856.07012720334
2009-08-21,5123.565259655289
2009-08-24,4591.658014845662
2009-08-25,5638.044237887213
2009-08-26,5218.557940358515
2009-08-27,4893.8917664382225
2009-08-28,5470.059906071421
2009-08-31,7024.022823551743
2009-09-01,7224.5341677427505
2009-09-02,6970.357567060004
2009-09-03,6502.040639736954
2009-09-04,5061.620235897316
2009-09-07,4408.3802115335275
2009-09-08,4160.066428206441
2009-09-09,3323.4092003151986
2009-09-10,3176.729658260619
2009-09-11,2124.659433105492
2009-09-14,1465.7043162372752
2009-09-15,293.84965831435153
2009-09-16,678.5183717935997
2009-09-17,133.8021194414159
2009-09-18,1199.486829605884
2009-09-21,1876.9892697768084
2009-09-22,1629.3160013188337
2009-09-23,2325.4257649405367
2009-09-24,2744.090542583021
2009-09-25,2452.151430968461
2009-09-28,3041.220118107537
2009-09-29,3437.5561076090876
2009-09-30,2934.0811083435883
2009-10-09,2239.636210504324
2009-10-12,1662.319517123632
2009-10-13,1727.0534160760737
2009-10-14,1170.9882447418006
2009-10-15,942.1181662972388
2009-10-16,1286.7453832618953
2009-10-19,989.1261413307827
2009-10-20,94.70148303632418
2009-10-21,174.90553542908376
2009-10-22,345.62346616804746
2009-10-23,225.25417786607562
2009-10-26,299.68307383063353
2009-10-27,903.576738197151
2009-10-28,1348.9109877371704
2009-10-29,1563.2455551666649
2009-10-30,1255.7597397801758
2009-11-02,1837.6901316190847
2009-11-03,340.52705432056655
2009-11-04,220.81806553372417
2009-11-05,105.12206797510788
2009-11-06,180.87993602297215
2009-11-09,324.63934209449104
2009-11-10,252.12523843567533
2009-11-11,506.6855646125548
2009-11-12,375.4717982498601
2009-11-13,708.7041899118692
2009-11-16,0.0
2009-11-17,143.48048033448194
2009-11-18,153.41654917594371
2009-11-19,230.03814338651546
2009-11-20,280.9563933208322
2009-11-23,67.64323250738582
2009-11-24,1236.7028416989303
2009-11-25,1469.4739605395812
2009-11-26,1717.100906265101
2009-11-27,2428.2117522119665
2009-11-30,2129.3053558537317
2009-12-01,1600.133642780006
2009-12-02,950.9519064977816
2009-12-03,1113.739551700066
2009-12-04,1229.4539141225782
2009-12-07,448.2701016043073
2009-12-08,819.3078019939002
2009-12-09,1109.8913555792878
2009-12-10,1133.517489902213
2009-12-11,983.079869459641
2009-12-14,1557.0875419870993
2009-12-15,754.2464396728116
2009-12-16,945.1348658500904
2009-12-17,1571.4064112737203
2009-12-18,2185.327931937638
2009-12-21,2364.582276819539
2009-12-22,2795.401256480777
2009-12-23,2782.0668094576126
2009-12-24,2299.0514453522605
2009-12-25,1821.260956121464
2009-12-28,1634.7028672834206
2009-12-29,1473.4756015169678
2009-12-30,1117.99731558134
2009-12-31,723.3517399176634
2010-01-04,783.7962003765372
2010-01-05,980.7136229742989
2010-01-06,696.237309816144
2010-01-07,1383.8268279720016
2010-01-08,1283.3497986169164
2010-01-11,947.5465159281327
2010-01-12,1104.1973145836964
2010-01-13,1236.8598238859765
2010-01-14,1235.8603118295885
2010-01-15,948.546027984521
2010-01-18,903.2045265175078
2010-01-19,588.5399582203937
2010-01-20,1392.7837046823502
2010-01-21,1587.5068262130196
2010-01-22,2171.4944613402345
2010-01-25,1896.1743221718127
2010-01-26,2722.7707928038753
2010-01-27,2989.277052929613
2010-01-28,3068.692829046184
2010-01-29,3027.2585110723226
2010-02-01,3532.102964280165
2010-02-02,3371.5449821314496
2010-02-03,3739.910607276265
2010-02-04,3025.1686222271496
2010-02-05,3477.4023953760757
2010-02-08,3447.598763149261
2010-02-09,3383.8117210052897
2010-02-10,2710.458091343983
2010-02-11,2545.699818298503
2010-02-12,2385.554038899313
2010-02-22,2299.1159079678396
2010-02-23,2890.068593930514
2010-02-24,2739.5168013156067
2010-02-25,2118.675156524975
2010-02-26,1069.9961226166242
2010-03-01,617.3101563331668
2010-03-02,409.49692587293725
2010-03-03,323.5506234878109
2010-03-04,792.5807979099297
2010-03-05,842.2569026061097
2010-03-08,650.3308996668623
2010-03-09,671.8281613482496
2010-03-10,613.2432815408627
2010-03-11,704.5582264307262
2010-03-12,833.73546554322
2010-03-15,1303.1891800989645
2010-03-16,1303.6733526593534
2010-03-17,999.1288121730072
2010-03-18,610.5319152026674
2010-03-19,649.2657200339995
2010-03-22,351.5964299052105
2010-03-23,453.75684014785054
2010-03-24,444.07338894001754
2010-03-25,830.4430921325554
2010-03-26,853.6833750313555
2010-03-29,255.43975941143037
2010-03-30,96.63131692101578
2010-03-31,266.6241475676867
2010-04-01,169.13484071634252
2010-04-02,122.67138333380969
2010-04-06,271.38609202261495
2010-04-07,363.0718612053474
2010-04-08,571.0443283504875
2010-04-09,528.1819408997391
2010-04-12,555.526819427921
2010-04-13,654.0913867732825
2010-04-14,237.134029644749
2010-04-15,327.58975238850064
2010-04-16,465.9226672957794
2010-04-19,1824.6508875888953
2010-04-20,2169.2531284181114
2010-04-21,1878.2998361199684
2010-04-22,1818.1221795665952
2010-04-23,1928.6371211614653
2010-04-26,1937.625922061736
2010-04-27,2878.9899237118884
2010-04-28,2887.2217729574
2010-04-29,2863.8508906167012
2010-04-30,3308.465368831004
2010-05-04,3420.304975821702
2010-05-05,3787.4265283800114
2010-05-06,4121.715302913129
2010-05-07,4756.694703104885
2010-05-10,4938.6942934006365
2010-05-11,5015.016702234339
2010-05-12,5340.097135889559
2010-05-13,4935.758816137803
2010-05-14,4648.934279714369
2010-05-17,5784.774594801557
2010-05-18,5982.032312214685
2010-05-19,5248.717621662465
2010-05-20,4665.283592532859
2010-05-21,5355.1878022923365
2010-05-24,4219.745280904938
2010-05-25,3870.4980157352425
2010-05-26,3790.735647039885
2010-05-27,3834.332890523588
2010-05-28,2789.503179044268
2010-05-31,3303.3422200978202
2010-06-01,3487.6548698951683
2010-06-02,3359.244312423846
2010-06-03,3037.2591848186116
2010-06-04,3287.281111931834
2010-06-07,2774.7337197935362
2010-06-08,2774.842985368613
2010-06-09,2671.3684857685266
2010-06-10,1530.1014525484932
2010-06-11,1398.271086915173
2010-06-17,1475.1628470901458
2010-06-18,1959.4777352510037
2010-06-21,1970.7820055417
2010-06-22,1202.5393196470802
2010-06-23,1498.4649696332956
2010-06-24,1410.9408174815464
2010-06-25,1635.5712182086033
2010-06-28,1701.382217524752
2010-06-29,2848.1500729554473
2010-06-30,3335.8006240106397
2010-07-01,3454.2156533924144
2010-07-02,3717.6475564491902
2010-07-05,2936.250586624384
2010-07-06,2693.1418539841206
2010-07-07,2275.7549831689494
2010-07-08,2166.4835175446574
2010-07-09,2204.9544895353965
2010-07-12,1542.9524925983958
2010-07-13,1734.959723287109
2010-07-14,1539.5920763702898
2010-07-15,1915.6110646532497
2010-07-16,2316.3117307495463
2010-07-19,2178.9279164345585
2010-07-20,1188.2048246435227
2010-07-21,691.7384695718082
2010-07-22,630.4634126744772
2010-07-23,205.82807494475134
2010-07-26,231.7444841040094
2010-07-27,185.35088840598553
2010-07-28,202.54959153080415
2010-07-29,126.46448945142238
2010-07-30,319.223323894039
2010-08-02,104.45533839957997
2010-08-03,583.1473974640043
2010-08-04,994.489678366098
2010-08-05,808.2489451398018
2010-08-06,894.593867158728
2010-08-09,317.95313632156774
2010-08-10,945.7736717795407
2010-08-11,1038.9500338025593
2010-08-12,1207.608208329799
2010-08-13,1276.1465900101903
2010-08-16,918.559902582916
2010-08-17,277.5244503957139
2010-08-18,273.0448176061499
2010-08-19,218.28130675367584
2010-08-20,469.02875214975563
2010-08-23,549.6621423619798
2010-08-24,719.3282342668739
2010-08-25,930.2293459997401
2010-08-26,987.5462475422636
2010-08-27,1009.6084390308895
2010-08-30,656.2774027537012
2010-08-31,582.3634617258281
2010-09-01,832.1029897442533
2010-09-02,454.9724899225611
2010-09-03,506.18617200700095
2010-09-06,143.2077994216752
2010-09-07,213.47406808933096
2010-09-08,265.73074100703025
2010-09-09,522.9300684789372
2010-09-10,776.0575697388309
2010-09-13,422.7685056176416
2010-09-14,218.66569827765179
2010-09-15,586.7399875492813
2010-09-16,1281.7567367266447
2010-09-17,1179.5941659502528
2010-09-20,1389.6999970355414
2010-09-21,1316.885542347257
2010-09-27,1128.3461299024696
2010-09-28,1018.5130287848683
2010-09-29,1052.8636646607183
2010-09-30,1123.23244300833
2010-10-08,229.5600747042965
2010-10-11,0.0
2010-10-12,144.00377714825385
2010-10-13,168.04239059300465
2010-10-14,177.3004112370099
2010-10-15,242.8901112248656
2010-10-18,409.3841485064302
2010-10-19,538.1080302532961
2010-10-20,431.69226852813335
2010-10-21,505.24552792574684
2010-10-22,544.4249857937093
2010-10-25,497.7685321494186
2010-10-26,469.8875349007122
2010-10-27,753.1704198523105
2010-10-28,944.6676930302948
2010-10-29,1079.899799076274
2010-11-01,772.5452078386373
2010-11-02,357.35720063669316
2010-11-03,476.93291235028806
2010-11-04,298.1564595673641
2010-11-05,229.56225018930326
2010-11-08,155.80817730225397
2010-11-09,462.29526878588774
2010-11-10,618.6095687903198
2010-11-11,534.1846522022653
2010-11-12,1746.0478249583743
2010-11-15,2082.9877620274656
2010-11-16,2595.1402650188984
2010-11-17,3180.416711511799
2010-11-18,3151.3570664319964
2010-11-19,3346.4175598761653
2010-11-22,2908.3386619901107
2010-11-23,3489.4365974257844
2010-11-24,3458.287696817366
2010-11-25,2868.547840786066
2010-11-26,2916.0309209818233
2010-11-29,3012.611506099993
2010-11-30,3799.596077264467
2010-12-01,3449.265911580174
2010-12-02,3015.650423232523
2010-12-03,3193.5220416458287
2010-12-06,3108.432361935032
2010-12-07,3322.9609182594586
2010-12-08,2992.193781615817
2010-12-09,3011.7043357933567
2010-12-10,3165.3597785977868
2010-12-13,2635.4935424354267
2010-12-14,949.7812238166781
2010-12-15,1017.3092524371247
2010-12-16,373.3224054912412
2010-12-17,484.5814977973586
2010-12-20,1267.697981764166
2010-12-21,836.6970597274876
2010-12-22,627.4971826657104
2010-12-23,803.8110849298231
2010-12-24,1176.1090052248762
2010-12-27,1575.2484376600778
2010-12-28,2027.353754738247
2010-12-29,2118.8402827579157
2010-12-30,2087.4910357545355
2010-12-31,1743.3664583546774
2011-01-04,1210.8390533756792
2011-01-05,1065.4646040364714
2011-01-06,1140.7642659563605
2011-01-07,1233.7875217703133
2011-01-10,1449.0318614896019
2011-01-11,1618.2768159000104
2011-01-12,1436.0208994980028
2011-01-13,1203.0529658846458
2011-01-14,1504.68356073598
2011-01-17,2184.503543784547
2011-01-18,2343.329680183323
2011-01-19,2163.5809573543415
2011-01-20,2417.9501362201227
2011-01-21,2509.061300773346
2011-01-24,1915.837450420984
2011-01-25,1913.8809839560167
2011-01-26,1752.2099612707143
2011-01-27,1704.069841180367
2011-01-28,1111.3498964219793
2011-01-31,950.169811586647
2011-02-01,561.6465382393131
2011-02-09,777.575005989207
2011-02-10,827.1444878172541
2011-02-11,325.9536928735518
2011-02-14,42.89315192295184
2011-02-15,80.57425967873692
2011-02-16,184.93809538585302
2011-02-17,248.049842109753
2011-02-18,399.3172313732162
2011-02-21,461.4833148416825
2011-02-22,914.895353106771
2011-02-23,1041.5731712292475
2011-02-24,884.9088164497595
2011-02-25,945.187874831709
2011-02-28,810.8604300110154
2011-03-01,405.6342050507933
2011-03-02,589.0212557627187
2011-03-03,413.69181183958165
2011-03-04,441.0264779078805
2011-03-07,0.0
2011-03-08,201.51965642550488
2011-03-09,131.98781036119334
2011-03-10,481.3908178048687
2011-03-11,748.0641454763486
2011-03-14,880.1518709097281
2011-03-15,1514.7124943797808
2011-03-16,1082.0802318029691
2011-03-17,1168.0071938851984
2011-03-18,1015.9364540140909
2011-03-21,1073.0878753059906
2011-03-22,1176.999550382177
2011-03-23,908.4278363391124
2011-03-24,603.6868661637616
2011-03-25,558.0256781735561
2011-03-28,233.30169356047722
2011-03-29,489.68376879652516
2011-03-30,667.4326822201148
2011-03-31,880.9511914872365
2011-04-01,780.9362042264106
2011-04-06,386.17175400909315
2011-04-07,128.7626531699508
2011-04-08,70.17438784575356
2011-04-11,177.95128887952555
2011-04-12,340.29974554874934
2011-04-13,428.9791336807218
2011-04-14,127.29246115153498
2011-04-15,290.2937039089497
2011-04-18,122.76738138880617
2011-04-19,525.7945941692079
2011-04-20,560.7164053815659
2011-04-21,365.25263389153685
2011-04-22,444.6382723376654
2011-04-25,836.4511570104326
2011-04-26,1162.4536425252575
2011-04-27,1396.9708197936193
2011-04-28,1621.4541245446221
2011-04-29,1757.5016313240433
2011-05-03,1568.431994281349
2011-05-04,1865.1198326376286
2011-05-05,1965.065072614416
2011-05-06,2117.0487298625753
2011-05-09,1851.8397072470136
2011-05-10,1815.6390691451877
2011-05-11,1783.6683969085195
2011-05-12,2032.055927362634
2011-05-13,2138.7887869835104
2011-05-16,2000.4787403227247
2011-05-17,2164.063502086811
2011-05-18,1942.2600665015675
2011-05-19,1796.558521263258
2011-05-20,1737.6144363287835
2011-05-23,2524.1762236837753
2011-05-24,2785.338929834415
2011-05-25,2654.319137670955
2011-05-26,2256.4804951047518
2011-05-27,2421.113724531873
2011-05-30,2539.934307935803
2011-05-31,2208.725881433332
2011-06-01,1957.6665158184896
2011-06-02,2471.5102645328525
2011-06-03,1962.7380767035127
2011-06-07,1796.0454616222946
2011-06-08,1817.4269552130356
2011-06-09,1947.6879962634293
2011-06-10,2263.013129897761
2011-06-13,2187.859234073882
2011-06-14,1955.830922521782
2011-06-15,1816.2180183997275
2011-06-16,2253.2897592892937
2011-06-17,2479.6918791827434
2011-06-20,2796.4256318178514
2011-06-21,2513.723144095637
2011-06-22,2311.226689190375
2011-06-23,1471.9854233096876
2011-06-24,979.4687038805425
2011-06-27,129.45535840661256
2011-06-28,253.3961901794023
2011-06-29,352.8631631584482
2011-06-30,323.0774248018841
2011-07-01,161.06480528067254
2011-07-04,0.0
2011-07-05,145.16197844079403
2011-07-06,341.199977246222
2011-07-07,205.81617309886835
2011-07-08,309.8973051944584
2011-07-11,346.79491964637987
2011-07-12,650.5070755974534
2011-07-13,609.5571219860713
2011-07-14,258.176660659252
2011-07-15,202.93687948556834
2011-07-18,151.5226699180537
2011-07-19,326.11931834292756
2011-07-20,446.38046899367697
2011-07-21,616.0858593018975
2011-07-22,612.0452547707482
2011-07-25,1495.130008222986
2011-07-26,1533.7284146652703
2011-07-27,1498.5326225650072
2011-07-28,1453.5543142314375
2011-07-29,1489.6007599172046
2011-08-01,1412.4039470326359
2011-08-02,1808.4895227833376
2011-08-03,1775.7393597414014
2011-08-04,1550.6351546771762
2011-08-05,2299.103978223271
2011-08-08,3439.192446196161
2011-08-09,4079.7345960813254
2011-08-10,2939.1144696174924
2011-08-11,3363.8032721807913
2011-08-12,2504.2178240281305
2011-08-15,2519.5295885672185
2011-08-16,2337.8087163637406
2011-08-17,2288.60961272968
2011-08-18,2706.835940279813
2011-08-19,3027.4687935906154
2011-08-22,2838.555017221086
2011-08-23,2659.9218011110215
2011-08-24,1887.0127470903358
2011-08-25,1789.5806392019192
2011-08-26,1255.4221319046762
2011-08-29,1503.7132828376114
2011-08-30,1488.8955615609616
2011-08-31,1615.6685762294737
2011-09-01,1513.198841677259
